departamento,tecnologia,produccion_mwh,fecha,mes,año,trimestre,semana,estacion
Cesar,Solar,2018,2024-10-16,10,2024,4,42,Otoño
Atlántico,Solar,1282,2024-10-16,10,2024,4,42,Otoño
Magdalena,Solar,1921,2024-10-16,10,2024,4,42,Otoño
La Guajira,Solar,1395,2024-10-17,10,2024,4,42,Otoño
La Guajira,Eólica,1244,2024-10-17,10,2024,4,42,Otoño
Atlántico,Eólica,2187,2024-10-17,10,2024,4,42,Otoño
Cesar,Solar,1287,2024-10-18,10,2024,4,42,Otoño
Cesar,Eólica,885,2024-10-18,10,2024,4,42,Otoño
La Guajira,Solar,1491,2024-10-18,10,2024,4,42,Otoño
Atlántico,Solar,100,2024-10-19,10,2024,4,42,Otoño
La Guajira,Eólica,1684,2024-10-19,10,2024,4,42,Otoño
La Guajira,Solar,1731,2024-10-19,10,2024,4,42,Otoño
La Guajira,Eólica,1660,2024-10-19,10,2024,4,42,Otoño
Cesar,Eólica,1373,2024-10-19,10,2024,4,42,Otoño
Atlántico,Solar,757,2024-10-19,10,2024,4,42,Otoño
Cesar,Eólica,1120,2024-10-19,10,2024,4,42,Otoño
La Guajira,Solar,2169,2024-10-19,10,2024,4,42,Otoño
Magdalena,Solar,1076,2024-10-20,10,2024,4,42,Otoño
Atlántico,Eólica,1379,2024-10-20,10,2024,4,42,Otoño
Atlántico,Solar,2214,2024-10-20,10,2024,4,42,Otoño
La Guajira,Eólica,1871,2024-10-20,10,2024,4,42,Otoño
Cesar,Solar,1019,2024-10-21,10,2024,4,43,Otoño
La Guajira,Eólica,1154,2024-10-21,10,2024,4,43,Otoño
Cesar,Solar,717,2024-10-22,10,2024,4,43,Otoño
Magdalena,Eólica,1345,2024-10-22,10,2024,4,43,Otoño
Cesar,Solar,920,2024-10-22,10,2024,4,43,Otoño
Magdalena,Eólica,823,2024-10-22,10,2024,4,43,Otoño
Cesar,Eólica,1474,2024-10-22,10,2024,4,43,Otoño
Magdalena,Solar,1825,2024-10-22,10,2024,4,43,Otoño
La Guajira,Eólica,2320,2024-10-23,10,2024,4,43,Otoño
Cesar,Solar,1293,2024-10-23,10,2024,4,43,Otoño
La Guajira,Solar,113,2024-10-23,10,2024,4,43,Otoño
Atlántico,Solar,912,2024-10-23,10,2024,4,43,Otoño
Atlántico,Solar,1032,2024-10-23,10,2024,4,43,Otoño
Atlántico,Eólica,1438,2024-10-24,10,2024,4,43,Otoño
La Guajira,Eólica,1116,2024-10-24,10,2024,4,43,Otoño
Cesar,Eólica,1131,2024-10-24,10,2024,4,43,Otoño
Magdalena,Solar,1274,2024-10-24,10,2024,4,43,Otoño
Atlántico,Solar,1509,2024-10-24,10,2024,4,43,Otoño
Cesar,Eólica,804,2024-10-25,10,2024,4,43,Otoño
Cesar,Solar,1554,2024-10-26,10,2024,4,43,Otoño
Cesar,Eólica,1376,2024-10-26,10,2024,4,43,Otoño
La Guajira,Solar,1262,2024-10-26,10,2024,4,43,Otoño
La Guajira,Solar,1515,2024-10-27,10,2024,4,43,Otoño
Magdalena,Eólica,916,2024-10-27,10,2024,4,43,Otoño
Atlántico,Eólica,1044,2024-10-27,10,2024,4,43,Otoño
Cesar,Eólica,918,2024-10-27,10,2024,4,43,Otoño
Cesar,Eólica,309,2024-10-28,10,2024,4,44,Otoño
Cesar,Eólica,892,2024-10-28,10,2024,4,44,Otoño
Cesar,Solar,1754,2024-10-28,10,2024,4,44,Otoño
Atlántico,Solar,1598,2024-10-28,10,2024,4,44,Otoño
Atlántico,Eólica,830,2024-10-28,10,2024,4,44,Otoño
Cesar,Eólica,2210,2024-10-28,10,2024,4,44,Otoño
Magdalena,Solar,1068,2024-10-28,10,2024,4,44,Otoño
La Guajira,Eólica,348,2024-10-29,10,2024,4,44,Otoño
Magdalena,Eólica,636,2024-10-29,10,2024,4,44,Otoño
Atlántico,Solar,1452,2024-10-29,10,2024,4,44,Otoño
Cesar,Eólica,1764,2024-10-29,10,2024,4,44,Otoño
Magdalena,Solar,1288,2024-10-29,10,2024,4,44,Otoño
Atlántico,Solar,1478,2024-10-29,10,2024,4,44,Otoño
Cesar,Solar,1184,2024-10-30,10,2024,4,44,Otoño
Atlántico,Eólica,1165,2024-10-30,10,2024,4,44,Otoño
La Guajira,Eólica,1715,2024-10-30,10,2024,4,44,Otoño
Cesar,Solar,1520,2024-10-30,10,2024,4,44,Otoño
La Guajira,Eólica,1399,2024-10-30,10,2024,4,44,Otoño
Atlántico,Solar,1982,2024-10-30,10,2024,4,44,Otoño
Magdalena,Solar,1530,2024-10-31,10,2024,4,44,Otoño
La Guajira,Eólica,1938,2024-10-31,10,2024,4,44,Otoño
Atlántico,Eólica,396,2024-11-01,11,2024,4,44,Otoño
Magdalena,Solar,1950,2024-11-01,11,2024,4,44,Otoño
Cesar,Eólica,1573,2024-11-01,11,2024,4,44,Otoño
La Guajira,Eólica,773,2024-11-01,11,2024,4,44,Otoño
Cesar,Solar,451,2024-11-01,11,2024,4,44,Otoño
Atlántico,Eólica,447,2024-11-02,11,2024,4,44,Otoño
Atlántico,Solar,1800,2024-11-02,11,2024,4,44,Otoño
Cesar,Solar,379,2024-11-02,11,2024,4,44,Otoño
La Guajira,Solar,2227,2024-11-02,11,2024,4,44,Otoño
Magdalena,Eólica,1137,2024-11-03,11,2024,4,44,Otoño
Cesar,Eólica,1306,2024-11-03,11,2024,4,44,Otoño
Cesar,Solar,1007,2024-11-03,11,2024,4,44,Otoño
Cesar,Solar,765,2024-11-03,11,2024,4,44,Otoño
La Guajira,Solar,640,2024-11-03,11,2024,4,44,Otoño
Magdalena,Solar,1449,2024-11-03,11,2024,4,44,Otoño
La Guajira,Solar,100,2024-11-03,11,2024,4,44,Otoño
Cesar,Solar,1429,2024-11-04,11,2024,4,45,Otoño
La Guajira,Solar,913,2024-11-04,11,2024,4,45,Otoño
Magdalena,Solar,1271,2024-11-04,11,2024,4,45,Otoño
Magdalena,Solar,1484,2024-11-04,11,2024,4,45,Otoño
Atlántico,Eólica,959,2024-11-05,11,2024,4,45,Otoño
Magdalena,Solar,2024,2024-11-05,11,2024,4,45,Otoño
Magdalena,Solar,1146,2024-11-05,11,2024,4,45,Otoño
Cesar,Eólica,542,2024-11-05,11,2024,4,45,Otoño
La Guajira,Eólica,1261,2024-11-05,11,2024,4,45,Otoño
La Guajira,Eólica,784,2024-11-05,11,2024,4,45,Otoño
La Guajira,Solar,2020,2024-11-05,11,2024,4,45,Otoño
Atlántico,Eólica,1147,2024-11-05,11,2024,4,45,Otoño
Atlántico,Eólica,546,2024-11-05,11,2024,4,45,Otoño
Cesar,Eólica,1546,2024-11-06,11,2024,4,45,Otoño
Atlántico,Eólica,919,2024-11-06,11,2024,4,45,Otoño
Atlántico,Solar,1463,2024-11-06,11,2024,4,45,Otoño
Atlántico,Eólica,1029,2024-11-06,11,2024,4,45,Otoño
Cesar,Solar,1475,2024-11-06,11,2024,4,45,Otoño
Cesar,Eólica,1148,2024-11-06,11,2024,4,45,Otoño
La Guajira,Solar,853,2024-11-07,11,2024,4,45,Otoño
La Guajira,Eólica,1280,2024-11-08,11,2024,4,45,Otoño
Magdalena,Solar,1252,2024-11-08,11,2024,4,45,Otoño
Magdalena,Eólica,1090,2024-11-08,11,2024,4,45,Otoño
La Guajira,Solar,2286,2024-11-08,11,2024,4,45,Otoño
Magdalena,Eólica,1443,2024-11-08,11,2024,4,45,Otoño
Atlántico,Eólica,1507,2024-11-08,11,2024,4,45,Otoño
Cesar,Eólica,1422,2024-11-08,11,2024,4,45,Otoño
Magdalena,Solar,1046,2024-11-08,11,2024,4,45,Otoño
Atlántico,Eólica,1051,2024-11-08,11,2024,4,45,Otoño
Cesar,Eólica,2700,2024-11-09,11,2024,4,45,Otoño
Magdalena,Eólica,768,2024-11-09,11,2024,4,45,Otoño
La Guajira,Eólica,1031,2024-11-09,11,2024,4,45,Otoño
Atlántico,Eólica,1282,2024-11-09,11,2024,4,45,Otoño
Atlántico,Eólica,1249,2024-11-09,11,2024,4,45,Otoño
Cesar,Eólica,908,2024-11-10,11,2024,4,45,Otoño
Cesar,Eólica,1024,2024-11-10,11,2024,4,45,Otoño
Atlántico,Eólica,914,2024-11-10,11,2024,4,45,Otoño
Atlántico,Solar,1368,2024-11-10,11,2024,4,45,Otoño
Cesar,Eólica,1544,2024-11-10,11,2024,4,45,Otoño
Cesar,Eólica,1557,2024-11-10,11,2024,4,45,Otoño
Magdalena,Solar,2020,2024-11-10,11,2024,4,45,Otoño
Cesar,Solar,1347,2024-11-11,11,2024,4,46,Otoño
La Guajira,Eólica,988,2024-11-11,11,2024,4,46,Otoño
Atlántico,Solar,2113,2024-11-11,11,2024,4,46,Otoño
Cesar,Solar,517,2024-11-11,11,2024,4,46,Otoño
Atlántico,Solar,100,2024-11-11,11,2024,4,46,Otoño
Magdalena,Solar,459,2024-11-12,11,2024,4,46,Otoño
Magdalena,Eólica,1088,2024-11-12,11,2024,4,46,Otoño
Atlántico,Eólica,1020,2024-11-12,11,2024,4,46,Otoño
Magdalena,Solar,1376,2024-11-12,11,2024,4,46,Otoño
Magdalena,Eólica,495,2024-11-13,11,2024,4,46,Otoño
Magdalena,Eólica,833,2024-11-13,11,2024,4,46,Otoño
Magdalena,Eólica,702,2024-11-13,11,2024,4,46,Otoño
La Guajira,Eólica,1234,2024-11-13,11,2024,4,46,Otoño
Cesar,Eólica,1039,2024-11-13,11,2024,4,46,Otoño
Magdalena,Solar,1517,2024-11-13,11,2024,4,46,Otoño
Cesar,Solar,1408,2024-11-14,11,2024,4,46,Otoño
Magdalena,Solar,1361,2024-11-14,11,2024,4,46,Otoño
Atlántico,Eólica,814,2024-11-15,11,2024,4,46,Otoño
Cesar,Solar,1661,2024-11-15,11,2024,4,46,Otoño
Magdalena,Solar,1631,2024-11-15,11,2024,4,46,Otoño
Cesar,Solar,100,2024-11-15,11,2024,4,46,Otoño
Atlántico,Eólica,1017,2024-11-16,11,2024,4,46,Otoño
Magdalena,Solar,1713,2024-11-16,11,2024,4,46,Otoño
Cesar,Eólica,1040,2024-11-16,11,2024,4,46,Otoño
La Guajira,Eólica,1369,2024-11-16,11,2024,4,46,Otoño
Cesar,Solar,100,2024-11-16,11,2024,4,46,Otoño
Cesar,Eólica,957,2024-11-16,11,2024,4,46,Otoño
Magdalena,Solar,950,2024-11-17,11,2024,4,46,Otoño
Magdalena,Eólica,948,2024-11-17,11,2024,4,46,Otoño
Atlántico,Eólica,1626,2024-11-17,11,2024,4,46,Otoño
Atlántico,Solar,636,2024-11-17,11,2024,4,46,Otoño
Cesar,Eólica,171,2024-11-18,11,2024,4,47,Otoño
Magdalena,Eólica,321,2024-11-18,11,2024,4,47,Otoño
La Guajira,Solar,1376,2024-11-18,11,2024,4,47,Otoño
La Guajira,Eólica,1541,2024-11-18,11,2024,4,47,Otoño
Atlántico,Solar,1055,2024-11-18,11,2024,4,47,Otoño
Atlántico,Solar,1369,2024-11-19,11,2024,4,47,Otoño
Cesar,Solar,1008,2024-11-19,11,2024,4,47,Otoño
La Guajira,Solar,1719,2024-11-19,11,2024,4,47,Otoño
Magdalena,Eólica,872,2024-11-19,11,2024,4,47,Otoño
Cesar,Solar,507,2024-11-19,11,2024,4,47,Otoño
Atlántico,Eólica,1215,2024-11-19,11,2024,4,47,Otoño
Magdalena,Solar,2085,2024-11-19,11,2024,4,47,Otoño
Cesar,Solar,543,2024-11-19,11,2024,4,47,Otoño
Atlántico,Solar,1217,2024-11-20,11,2024,4,47,Otoño
Magdalena,Eólica,1092,2024-11-20,11,2024,4,47,Otoño
Cesar,Eólica,200,2024-11-20,11,2024,4,47,Otoño
Atlántico,Solar,1839,2024-11-20,11,2024,4,47,Otoño
Cesar,Eólica,436,2024-11-21,11,2024,4,47,Otoño
Atlántico,Solar,1884,2024-11-21,11,2024,4,47,Otoño
Magdalena,Eólica,832,2024-11-21,11,2024,4,47,Otoño
Atlántico,Eólica,1121,2024-11-21,11,2024,4,47,Otoño
Atlántico,Solar,388,2024-11-21,11,2024,4,47,Otoño
Atlántico,Solar,1179,2024-11-21,11,2024,4,47,Otoño
La Guajira,Eólica,1515,2024-11-21,11,2024,4,47,Otoño
Cesar,Solar,1298,2024-11-21,11,2024,4,47,Otoño
Cesar,Eólica,370,2024-11-21,11,2024,4,47,Otoño
La Guajira,Solar,1460,2024-11-22,11,2024,4,47,Otoño
Atlántico,Eólica,1833,2024-11-22,11,2024,4,47,Otoño
Magdalena,Solar,1182,2024-11-22,11,2024,4,47,Otoño
La Guajira,Solar,1525,2024-11-24,11,2024,4,47,Otoño
Cesar,Solar,1061,2024-11-24,11,2024,4,47,Otoño
La Guajira,Eólica,2320,2024-11-24,11,2024,4,47,Otoño
La Guajira,Solar,1244,2024-11-24,11,2024,4,47,Otoño
Magdalena,Solar,1483,2024-11-24,11,2024,4,47,Otoño
Magdalena,Eólica,1537,2024-11-24,11,2024,4,47,Otoño
Magdalena,Solar,2264,2024-11-25,11,2024,4,48,Otoño
Cesar,Solar,594,2024-11-25,11,2024,4,48,Otoño
Atlántico,Solar,1981,2024-11-25,11,2024,4,48,Otoño
Magdalena,Solar,1543,2024-11-26,11,2024,4,48,Otoño
La Guajira,Solar,517,2024-11-26,11,2024,4,48,Otoño
La Guajira,Solar,1568,2024-11-26,11,2024,4,48,Otoño
La Guajira,Eólica,1888,2024-11-26,11,2024,4,48,Otoño
Magdalena,Solar,1260,2024-11-26,11,2024,4,48,Otoño
Atlántico,Eólica,1157,2024-11-26,11,2024,4,48,Otoño
La Guajira,Solar,769,2024-11-26,11,2024,4,48,Otoño
Cesar,Eólica,490,2024-11-26,11,2024,4,48,Otoño
Atlántico,Eólica,466,2024-11-27,11,2024,4,48,Otoño
Cesar,Eólica,1006,2024-11-27,11,2024,4,48,Otoño
La Guajira,Solar,1905,2024-11-27,11,2024,4,48,Otoño
Atlántico,Solar,731,2024-11-27,11,2024,4,48,Otoño
Cesar,Eólica,1719,2024-11-27,11,2024,4,48,Otoño
Cesar,Solar,649,2024-11-27,11,2024,4,48,Otoño
Magdalena,Eólica,799,2024-11-27,11,2024,4,48,Otoño
Cesar,Eólica,1400,2024-11-28,11,2024,4,48,Otoño
Cesar,Solar,100,2024-11-28,11,2024,4,48,Otoño
Cesar,Solar,1437,2024-11-28,11,2024,4,48,Otoño
Atlántico,Eólica,1814,2024-11-28,11,2024,4,48,Otoño
Atlántico,Eólica,860,2024-11-28,11,2024,4,48,Otoño
La Guajira,Eólica,1362,2024-11-28,11,2024,4,48,Otoño
Magdalena,Eólica,1221,2024-11-28,11,2024,4,48,Otoño
Atlántico,Solar,1389,2024-11-28,11,2024,4,48,Otoño
Magdalena,Solar,1701,2024-11-28,11,2024,4,48,Otoño
Cesar,Solar,1427,2024-11-29,11,2024,4,48,Otoño
Magdalena,Eólica,996,2024-11-29,11,2024,4,48,Otoño
Atlántico,Solar,1342,2024-11-30,11,2024,4,48,Otoño
Cesar,Eólica,2290,2024-11-30,11,2024,4,48,Otoño
La Guajira,Eólica,1106,2024-11-30,11,2024,4,48,Otoño
Cesar,Solar,413,2024-12-01,12,2024,4,48,Invierno
Atlántico,Eólica,1019,2024-12-01,12,2024,4,48,Invierno
La Guajira,Eólica,935,2024-12-01,12,2024,4,48,Invierno
Magdalena,Eólica,726,2024-12-01,12,2024,4,48,Invierno
Magdalena,Solar,1252,2024-12-01,12,2024,4,48,Invierno
Magdalena,Solar,1562,2024-12-01,12,2024,4,48,Invierno
Cesar,Eólica,1144,2024-12-01,12,2024,4,48,Invierno
La Guajira,Solar,1026,2024-12-01,12,2024,4,48,Invierno
Cesar,Solar,1740,2024-12-01,12,2024,4,48,Invierno
La Guajira,Solar,1861,2024-12-02,12,2024,4,49,Invierno
La Guajira,Eólica,2731,2024-12-02,12,2024,4,49,Invierno
Magdalena,Eólica,262,2024-12-02,12,2024,4,49,Invierno
La Guajira,Solar,1194,2024-12-02,12,2024,4,49,Invierno
Magdalena,Eólica,872,2024-12-02,12,2024,4,49,Invierno
Atlántico,Solar,1786,2024-12-03,12,2024,4,49,Invierno
Magdalena,Solar,1359,2024-12-03,12,2024,4,49,Invierno
Magdalena,Eólica,1111,2024-12-03,12,2024,4,49,Invierno
Atlántico,Eólica,1822,2024-12-03,12,2024,4,49,Invierno
La Guajira,Solar,1829,2024-12-03,12,2024,4,49,Invierno
Atlántico,Solar,758,2024-12-03,12,2024,4,49,Invierno
Cesar,Eólica,1608,2024-12-03,12,2024,4,49,Invierno
Atlántico,Solar,1438,2024-12-03,12,2024,4,49,Invierno
Magdalena,Solar,1418,2024-12-04,12,2024,4,49,Invierno
Magdalena,Solar,973,2024-12-04,12,2024,4,49,Invierno
Atlántico,Eólica,1998,2024-12-04,12,2024,4,49,Invierno
La Guajira,Eólica,949,2024-12-04,12,2024,4,49,Invierno
Atlántico,Eólica,2532,2024-12-04,12,2024,4,49,Invierno
La Guajira,Solar,1758,2024-12-05,12,2024,4,49,Invierno
Magdalena,Solar,2082,2024-12-05,12,2024,4,49,Invierno
Magdalena,Eólica,1421,2024-12-05,12,2024,4,49,Invierno
La Guajira,Eólica,501,2024-12-05,12,2024,4,49,Invierno
Cesar,Solar,403,2024-12-05,12,2024,4,49,Invierno
Magdalena,Solar,1807,2024-12-06,12,2024,4,49,Invierno
Magdalena,Eólica,1256,2024-12-06,12,2024,4,49,Invierno
Cesar,Eólica,1127,2024-12-06,12,2024,4,49,Invierno
Cesar,Solar,1260,2024-12-07,12,2024,4,49,Invierno
Cesar,Solar,100,2024-12-07,12,2024,4,49,Invierno
Magdalena,Solar,1554,2024-12-07,12,2024,4,49,Invierno
Magdalena,Solar,2022,2024-12-07,12,2024,4,49,Invierno
Magdalena,Solar,1974,2024-12-08,12,2024,4,49,Invierno
Magdalena,Solar,824,2024-12-08,12,2024,4,49,Invierno
Magdalena,Solar,1386,2024-12-08,12,2024,4,49,Invierno
Cesar,Solar,747,2024-12-08,12,2024,4,49,Invierno
Cesar,Solar,100,2024-12-08,12,2024,4,49,Invierno
La Guajira,Eólica,951,2024-12-08,12,2024,4,49,Invierno
Magdalena,Solar,1326,2024-12-08,12,2024,4,49,Invierno
Cesar,Solar,2401,2024-12-08,12,2024,4,49,Invierno
Atlántico,Eólica,1084,2024-12-09,12,2024,4,50,Invierno
Atlántico,Eólica,1642,2024-12-09,12,2024,4,50,Invierno
Cesar,Solar,290,2024-12-09,12,2024,4,50,Invierno
Atlántico,Eólica,1020,2024-12-09,12,2024,4,50,Invierno
Cesar,Solar,267,2024-12-09,12,2024,4,50,Invierno
Atlántico,Eólica,1088,2024-12-09,12,2024,4,50,Invierno
Atlántico,Eólica,938,2024-12-09,12,2024,4,50,Invierno
Atlántico,Solar,1470,2024-12-10,12,2024,4,50,Invierno
Magdalena,Eólica,880,2024-12-10,12,2024,4,50,Invierno
La Guajira,Solar,1423,2024-12-10,12,2024,4,50,Invierno
Magdalena,Solar,2215,2024-12-10,12,2024,4,50,Invierno
Atlántico,Solar,1956,2024-12-10,12,2024,4,50,Invierno
Cesar,Solar,100,2024-12-10,12,2024,4,50,Invierno
Cesar,Solar,725,2024-12-10,12,2024,4,50,Invierno
Magdalena,Eólica,471,2024-12-11,12,2024,4,50,Invierno
La Guajira,Solar,1291,2024-12-11,12,2024,4,50,Invierno
Magdalena,Solar,1277,2024-12-11,12,2024,4,50,Invierno
Magdalena,Eólica,1464,2024-12-11,12,2024,4,50,Invierno
La Guajira,Solar,1282,2024-12-11,12,2024,4,50,Invierno
Cesar,Eólica,887,2024-12-11,12,2024,4,50,Invierno
Atlántico,Eólica,1436,2024-12-11,12,2024,4,50,Invierno
Atlántico,Solar,1598,2024-12-12,12,2024,4,50,Invierno
Atlántico,Eólica,1874,2024-12-12,12,2024,4,50,Invierno
La Guajira,Solar,100,2024-12-12,12,2024,4,50,Invierno
Atlántico,Eólica,2220,2024-12-13,12,2024,4,50,Invierno
Cesar,Solar,897,2024-12-13,12,2024,4,50,Invierno
Cesar,Solar,1259,2024-12-13,12,2024,4,50,Invierno
Magdalena,Solar,1401,2024-12-13,12,2024,4,50,Invierno
Magdalena,Eólica,618,2024-12-13,12,2024,4,50,Invierno
La Guajira,Eólica,1320,2024-12-13,12,2024,4,50,Invierno
Atlántico,Solar,100,2024-12-13,12,2024,4,50,Invierno
Magdalena,Solar,1716,2024-12-14,12,2024,4,50,Invierno
La Guajira,Solar,1909,2024-12-14,12,2024,4,50,Invierno
La Guajira,Solar,1309,2024-12-14,12,2024,4,50,Invierno
Atlántico,Eólica,1247,2024-12-14,12,2024,4,50,Invierno
Atlántico,Eólica,1730,2024-12-15,12,2024,4,50,Invierno
Cesar,Solar,1256,2024-12-15,12,2024,4,50,Invierno
Magdalena,Eólica,759,2024-12-15,12,2024,4,50,Invierno
Atlántico,Solar,1499,2024-12-15,12,2024,4,50,Invierno
La Guajira,Eólica,1331,2024-12-15,12,2024,4,50,Invierno
Cesar,Eólica,2532,2024-12-16,12,2024,4,51,Invierno
Cesar,Eólica,1331,2024-12-16,12,2024,4,51,Invierno
Atlántico,Solar,1836,2024-12-16,12,2024,4,51,Invierno
Atlántico,Solar,2212,2024-12-16,12,2024,4,51,Invierno
La Guajira,Solar,750,2024-12-17,12,2024,4,51,Invierno
Magdalena,Solar,1273,2024-12-17,12,2024,4,51,Invierno
Atlántico,Eólica,1332,2024-12-17,12,2024,4,51,Invierno
Cesar,Eólica,572,2024-12-17,12,2024,4,51,Invierno
La Guajira,Eólica,1037,2024-12-18,12,2024,4,51,Invierno
Magdalena,Eólica,259,2024-12-18,12,2024,4,51,Invierno
Magdalena,Eólica,967,2024-12-18,12,2024,4,51,Invierno
Atlántico,Eólica,795,2024-12-18,12,2024,4,51,Invierno
Magdalena,Eólica,790,2024-12-19,12,2024,4,51,Invierno
Cesar,Eólica,115,2024-12-19,12,2024,4,51,Invierno
Atlántico,Eólica,1544,2024-12-20,12,2024,4,51,Invierno
La Guajira,Eólica,1313,2024-12-20,12,2024,4,51,Invierno
Atlántico,Solar,1277,2024-12-20,12,2024,4,51,Invierno
La Guajira,Solar,100,2024-12-20,12,2024,4,51,Invierno
Magdalena,Solar,1497,2024-12-20,12,2024,4,51,Invierno
La Guajira,Solar,1330,2024-12-21,12,2024,4,51,Invierno
Atlántico,Eólica,1362,2024-12-21,12,2024,4,51,Invierno
Magdalena,Solar,1466,2024-12-21,12,2024,4,51,Invierno
Cesar,Solar,763,2024-12-21,12,2024,4,51,Invierno
La Guajira,Eólica,1830,2024-12-21,12,2024,4,51,Invierno
Magdalena,Eólica,1038,2024-12-22,12,2024,4,51,Invierno
Magdalena,Eólica,836,2024-12-22,12,2024,4,51,Invierno
La Guajira,Eólica,1227,2024-12-22,12,2024,4,51,Invierno
Cesar,Eólica,1382,2024-12-22,12,2024,4,51,Invierno
Cesar,Solar,625,2024-12-22,12,2024,4,51,Invierno
Magdalena,Solar,1550,2024-12-22,12,2024,4,51,Invierno
Atlántico,Eólica,1183,2024-12-23,12,2024,4,52,Invierno
Magdalena,Eólica,1569,2024-12-23,12,2024,4,52,Invierno
Magdalena,Solar,1869,2024-12-23,12,2024,4,52,Invierno
La Guajira,Eólica,2818,2024-12-23,12,2024,4,52,Invierno
Cesar,Eólica,2233,2024-12-23,12,2024,4,52,Invierno
Atlántico,Eólica,1279,2024-12-23,12,2024,4,52,Invierno
Atlántico,Eólica,1127,2024-12-24,12,2024,4,52,Invierno
Magdalena,Solar,891,2024-12-24,12,2024,4,52,Invierno
La Guajira,Solar,903,2024-12-24,12,2024,4,52,Invierno
Cesar,Eólica,1667,2024-12-24,12,2024,4,52,Invierno
La Guajira,Eólica,1582,2024-12-25,12,2024,4,52,Invierno
Cesar,Eólica,1142,2024-12-25,12,2024,4,52,Invierno
La Guajira,Eólica,928,2024-12-25,12,2024,4,52,Invierno
Atlántico,Solar,1487,2024-12-25,12,2024,4,52,Invierno
Magdalena,Eólica,960,2024-12-25,12,2024,4,52,Invierno
Atlántico,Solar,1060,2024-12-25,12,2024,4,52,Invierno
Cesar,Eólica,1807,2024-12-25,12,2024,4,52,Invierno
Atlántico,Eólica,1937,2024-12-25,12,2024,4,52,Invierno
Magdalena,Solar,1637,2024-12-26,12,2024,4,52,Invierno
Magdalena,Solar,2385,2024-12-26,12,2024,4,52,Invierno
La Guajira,Solar,844,2024-12-26,12,2024,4,52,Invierno
Magdalena,Solar,1561,2024-12-26,12,2024,4,52,Invierno
Magdalena,Solar,1774,2024-12-26,12,2024,4,52,Invierno
Atlántico,Solar,1387,2024-12-26,12,2024,4,52,Invierno
Atlántico,Eólica,1436,2024-12-26,12,2024,4,52,Invierno
La Guajira,Eólica,2690,2024-12-26,12,2024,4,52,Invierno
Atlántico,Solar,509,2024-12-26,12,2024,4,52,Invierno
La Guajira,Eólica,1478,2024-12-27,12,2024,4,52,Invierno
Magdalena,Eólica,1090,2024-12-27,12,2024,4,52,Invierno
La Guajira,Solar,2487,2024-12-27,12,2024,4,52,Invierno
Cesar,Solar,1119,2024-12-27,12,2024,4,52,Invierno
La Guajira,Solar,1333,2024-12-28,12,2024,4,52,Invierno
Magdalena,Solar,1233,2024-12-28,12,2024,4,52,Invierno
Magdalena,Solar,1906,2024-12-28,12,2024,4,52,Invierno
Atlántico,Solar,2202,2024-12-28,12,2024,4,52,Invierno
La Guajira,Eólica,2007,2024-12-28,12,2024,4,52,Invierno
Atlántico,Solar,1983,2024-12-28,12,2024,4,52,Invierno
Cesar,Solar,1239,2024-12-28,12,2024,4,52,Invierno
Atlántico,Solar,1536,2024-12-28,12,2024,4,52,Invierno
Atlántico,Eólica,1202,2024-12-28,12,2024,4,52,Invierno
Cesar,Eólica,1431,2024-12-29,12,2024,4,52,Invierno
La Guajira,Eólica,897,2024-12-29,12,2024,4,52,Invierno
Atlántico,Solar,1166,2024-12-29,12,2024,4,52,Invierno
Cesar,Solar,433,2024-12-29,12,2024,4,52,Invierno
Magdalena,Solar,1566,2024-12-30,12,2024,4,1,Invierno
La Guajira,Solar,1697,2024-12-30,12,2024,4,1,Invierno
Cesar,Eólica,2192,2024-12-30,12,2024,4,1,Invierno
Cesar,Eólica,1854,2024-12-30,12,2024,4,1,Invierno
Magdalena,Solar,1396,2024-12-30,12,2024,4,1,Invierno
Magdalena,Eólica,1313,2024-12-30,12,2024,4,1,Invierno
Magdalena,Solar,1005,2024-12-30,12,2024,4,1,Invierno
